Puertas,Kilómetros,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,squared_error,Marca,Modelo,combustible
5.0,290000.0,2.0,1.6,1.0,0.0,238604.9037144317,Nissan,Kicks,Nafta
4.0,880000.0,8.0,1.6,1.0,0.0,237504.44192894959,Renault,Duster Oroch,Nafta
5.0,1080000.0,11.0,1.6,1.0,0.0,237192.39436850857,Ford,Ecosport,Nafta
5.0,30000.0,0.0,2.5,0.0,0.0,236302.32446289062,Renault,Koleos,Nafta
5.0,2100000.0,15.0,2.0,1.0,1.0,236246.31127262115,Chery,Tiggo,Otros
5.0,520000.0,4.0,1.8,0.0,0.0,236160.68022177095,Honda,HR-V,Nafta
5.0,1190000.0,7.0,1.8,0.0,0.0,235192.7940711975,Honda,HR-V,Nafta
5.0,698000.0,6.0,1.6,1.0,1.0,234744.36694950744,Nissan,Kicks,Nafta
5.0,1680000.0,14.0,1.6,1.0,0.0,234661.71457767487,Ford,Ecosport,Nafta
5.0,880000.0,8.0,1.6,1.0,0.0,234639.00798892975,Peugeot,2008,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,234553.2660227134,Chevrolet,Tracker,Nafta
5.0,980000.0,7.0,1.5,0.0,0.0,234352.4317970276,Ford,Ecosport,Nafta
5.0,900000.0,9.0,1.6,1.0,0.0,233832.75175862422,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,233170.22630558707,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,233069.54213048285,Citroën,C3 Aircross,Nafta
5.0,2000000.0,14.0,2.0,1.0,0.0,233002.72969842606,Ford,Ecosport,Nafta
5.0,1000000.0,8.0,2.0,0.0,0.0,232707.7372051162,Renault,Captur,Nafta
5.0,610000.0,6.0,1.5,1.0,1.0,232172.39817621082,Chery,Tiggo 2,Nafta
5.0,900000.0,8.0,1.6,1.0,1.0,231446.4802787985,Peugeot,2008,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,230278.74383209264,Fiat,Pulse,Nafta
5.0,0.0,0.0,1.6,1.0,0.0,230219.64131449064,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.6,1.0,0.0,230219.64131449064,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.6,1.0,0.0,230219.64131449064,Citroën,C3 Aircross,Nafta
5.0,389100.0,3.0,2.0,0.0,0.0,229757.3237953186,Toyota,Corolla Cross,Nafta
5.0,1400000.0,8.0,2.0,0.0,0.0,229479.35902500153,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,228697.17404649683,Renault,Duster,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,228697.17404649683,Renault,Duster,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,228697.17404649683,Renault,Duster,Nafta
5.0,1590000.0,14.0,2.5,1.0,0.0,228579.2364845276,Nissan,X-Trail,Nafta
5.0,1230000.0,11.0,2.0,1.0,0.0,228279.5887079239,Renault,Duster,Nafta
5.0,330000.0,1.0,1.4,0.0,1.0,227615.69266652188,Volkswagen,Taos,Nafta
5.0,1380000.0,15.0,2.0,1.0,0.0,227375.21411289697,Chery,Tiggo,Nafta
5.0,1000000.0,8.0,1.6,1.0,1.0,227123.44414911218,Peugeot,2008,Nafta
5.0,1200000.0,10.0,1.5,1.0,1.0,226781.5075159073,Ford,Ecosport,Diésel
5.0,940000.0,8.0,1.8,1.0,0.0,226062.17445468903,Chevrolet,Tracker,Nafta
5.0,230000.0,1.0,1.0,1.0,1.0,225788.35673802654,Volkswagen,T-Cross,Nafta
5.0,855000.0,8.0,1.6,1.0,1.0,225400.6567731328,Chery,Tiggo 3,Nafta
5.0,637000.0,7.0,1.5,1.0,0.0,225311.1056120313,Ford,Ecosport,Nafta
5.0,1031000.0,11.0,2.0,1.0,0.0,225202.03939996735,Chery,Tiggo,Nafta
5.0,10000.0,1.0,1.3,0.0,0.0,225070.55588150024,Fiat,Pulse,Nafta
5.0,812020.0,8.0,1.6,1.0,0.0,224359.56252940712,Ford,Ecosport,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,224019.60305932915,Volkswagen,T-Cross,Nafta
5.0,2050000.0,16.0,2.4,0.0,0.0,224009.93188476562,Honda,CR-V,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,224002.29400629745,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,224002.29400629745,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,224002.29400629745,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,224002.29400629745,Chevrolet,Tracker,Nafta
5.0,1400000.0,13.0,2.0,0.0,0.0,223965.5625,Hyundai,Tucson,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,223889.15194752114,Volkswagen,T-Cross,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,223843.32676148973,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.2,0.0,0.0,223843.32676148973,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,223824.3866150649,Jeep,Compass,Nafta
5.0,640000.0,5.0,1.6,0.0,1.0,223766.90036657205,Volkswagen,T-Cross,Nafta
5.0,890000.0,7.0,1.5,0.0,0.0,223501.79599380493,Marca_Otros,X55,Nafta
5.0,890000.0,7.0,1.5,0.0,0.0,223501.79599380493,Marca_Otros,X55,Nafta
5.0,590000.0,8.0,1.6,1.0,0.0,223206.4187965393,Nissan,Kicks,Nafta
5.0,590000.0,8.0,1.6,1.0,0.0,223206.4187965393,Nissan,Kicks,Nafta
5.0,1400000.0,10.0,1.8,0.0,1.0,223205.8025672778,Chevrolet,Tracker,Nafta
5.0,540000.0,8.0,2.4,1.0,0.0,223136.29541397095,Jeep,Compass,Nafta
5.0,810000.0,10.0,1.6,1.0,0.0,222309.42846676384,Ford,Ecosport,Nafta
5.0,850000.0,7.0,1.6,0.0,1.0,222037.09947993094,Nissan,Kicks,Nafta
5.0,850000.0,7.0,1.6,0.0,1.0,222037.09947993094,Nissan,Kicks,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,221903.28896427943,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,221903.28896427943,Peugeot,2008,Nafta
5.0,320000.0,4.0,1.6,0.0,0.0,221762.1548174889,Nissan,Kicks,Nafta
5.0,320000.0,4.0,1.6,0.0,0.0,221762.1548174889,Nissan,Kicks,Nafta
5.0,3043800.0,26.0,2.0,1.0,1.0,221549.48059940338,Honda,CR-V,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,221524.38982671738,Peugeot,2008,Nafta
5.0,1300000.0,18.0,3.0,1.0,0.0,221445.6099281311,Jeep,Grand Cherokee,Diésel
5.0,732250.0,4.0,1.8,0.0,0.0,221381.6474999511,Jeep,Renegade,Nafta
5.0,1710000.0,12.0,2.5,1.0,0.0,221176.39499759674,Renault,Koleos,Nafta
5.0,1710000.0,12.0,2.5,1.0,0.0,221176.39499759674,Renault,Koleos,Nafta
5.0,659050.0,7.0,1.6,0.0,0.0,220698.4147317513,Renault,Captur,Nafta
5.0,1100000.0,7.0,2.0,1.0,0.0,220166.30288284394,Renault,Captur,Nafta
5.0,1385000.0,11.0,1.6,1.0,1.0,219748.08872603416,Renault,Duster,Nafta
5.0,1280000.0,12.0,2.0,0.0,1.0,218627.47650527954,Volkswagen,Tiguan,Diésel
5.0,0.0,0.0,1.3,0.0,0.0,218271.11530711176,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,218271.11530711176,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,218271.11530711176,Jeep,Compass,Nafta
5.0,820000.0,6.0,1.4,0.0,1.0,218141.9055519104,Fiat,500X,Nafta
5.0,1700000.0,12.0,2.0,0.0,1.0,218119.83532105372,Hyundai,Tucson,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,217908.040811656,Jeep,Commander,Nafta
5.0,1003320.0,7.0,1.8,0.0,1.0,217711.55017471313,Honda,HR-V,Nafta
5.0,1430000.0,9.0,1.8,0.0,1.0,217497.73112209077,Chevrolet,Tracker,Nafta
5.0,780000.0,6.0,1.6,1.0,0.0,217117.1008135142,Renault,Duster,Nafta
5.0,700000.0,7.0,1.5,1.0,1.0,216874.31149992743,Ford,Ecosport,Nafta
5.0,867000.0,6.0,2.4,0.0,0.0,216688.4316444397,Jeep,Compass,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,216588.43383789062,Honda,HR-V,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,216588.43383789062,Honda,HR-V,Nafta
5.0,0.0,1.0,1.5,0.0,0.0,216588.43383789062,Honda,HR-V,Nafta
5.0,1760000.0,12.0,2.0,1.0,0.0,216463.01468276978,Renault,Duster,Nafta
5.0,230000.0,2.0,1.6,0.0,0.0,216249.5451836735,Nissan,Kicks,Nafta
5.0,1800000.0,13.0,2.0,1.0,1.0,216081.16863136966,Renault,Duster,Nafta
5.0,1310000.0,8.0,1.6,1.0,0.0,215715.02422587422,Renault,Duster,Otros
5.0,0.0,0.0,1.3,0.0,0.0,215598.98220380963,Jeep,Compass,Nafta
5.0,1900000.0,13.0,1.6,1.0,1.0,215083.98502705843,Renault,Duster,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,214885.12609175046,Volkswagen,Nivus,Nafta
5.0,830000.0,7.0,1.8,1.0,0.0,214630.66471936426,Chevrolet,Tracker,Nafta
5.0,1146530.0,8.0,1.6,0.0,0.0,213898.6494371545,Peugeot,2008,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,213460.64615567197,Jeep,Commander,Nafta
5.0,890000.0,8.0,1.6,1.0,1.0,213203.14220523834,Renault,Duster,Nafta
5.0,1870000.0,12.0,2.0,0.0,1.0,212973.23642349243,Volkswagen,Tiguan,Nafta
5.0,1870000.0,12.0,2.0,0.0,1.0,212973.23642349243,Volkswagen,Tiguan,Nafta
5.0,1300000.0,12.0,2.0,1.0,0.0,212837.15460300446,Renault,Duster,Nafta
5.0,1200000.0,10.0,2.0,1.0,0.0,212292.3623085022,Ford,Ecosport,Nafta
5.0,919000.0,7.0,1.6,1.0,1.0,212149.4106188351,Peugeot,2008,Nafta
5.0,1800000.0,13.0,2.4,0.0,1.0,212000.89282608032,Honda,CR-V,Nafta
5.0,660000.0,6.0,1.8,0.0,1.0,211937.94732666016,Jeep,Renegade,Nafta
5.0,10000.0,0.0,1.2,0.0,0.0,211718.0396995949,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.6,0.0,0.0,211701.35505948967,Citroën,C4 Cactus,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,211205.59971622584,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,211205.59971622584,Citroën,C3 Aircross,Nafta
5.0,30000.0,3.0,1.5,1.0,1.0,210905.18069839478,Chery,Tiggo 2,Nafta
5.0,660000.0,7.0,1.2,0.0,1.0,210376.78673882998,Citroën,C4 Cactus,Nafta
5.0,620000.0,5.0,1.6,0.0,0.0,210269.86824120328,Volkswagen,T-Cross,Nafta
5.0,1600000.0,12.0,2.5,1.0,0.0,209809.40571023498,Renault,Koleos,Nafta
5.0,1250000.0,12.0,2.0,1.0,0.0,209654.86799686062,Chery,Tiggo,Nafta
5.0,1080000.0,9.0,1.6,1.0,0.0,209539.5327386856,Peugeot,2008,Nafta
5.0,1990000.0,18.0,2.5,1.0,1.0,209149.90713596344,Nissan,X-Trail,Nafta
5.0,1048580.0,8.0,2.0,0.0,0.0,208717.57172724736,Renault,Captur,Nafta
5.0,870550.0,7.0,1.8,1.0,0.0,208686.58237075806,Chevrolet,Tracker,Nafta
5.0,1400000.0,11.0,1.6,1.0,0.0,208356.94006904573,Renault,Duster,Nafta
5.0,720000.0,7.0,1.2,0.0,0.0,208310.20457034578,Citroën,C4 Cactus,Nafta
5.0,900000.0,6.0,1.6,0.0,1.0,207908.50858953226,Volkswagen,T-Cross,Nafta
5.0,1400000.0,13.0,1.6,1.0,0.0,207612.2908330441,Renault,Duster,Nafta
5.0,940000.0,8.0,1.6,1.0,0.0,206950.35829162598,Renault,Duster,Nafta
5.0,420000.0,3.0,1.5,1.0,1.0,206945.02725601196,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,206854.6672213137,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,206854.6672213137,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.2,0.0,0.0,206822.67426558008,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,206164.5404859754,Volkswagen,T-Cross,Nafta
5.0,430000.0,6.0,2.0,1.0,0.0,205944.01245498657,Renault,Captur,Nafta
5.0,1940000.0,12.0,2.4,0.0,1.0,205803.9931640625,Honda,CR-V,Nafta
5.0,840000.0,7.0,1.6,1.0,1.0,205777.41260147095,Nissan,Kicks,Nafta
5.0,840000.0,7.0,1.6,1.0,1.0,205777.41260147095,Nissan,Kicks,Nafta
5.0,1100000.0,12.0,2.0,1.0,1.0,205422.65491716695,Chery,Tiggo,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,205399.0854682267,Volkswagen,T-Cross,Nafta
5.0,1103200.0,12.0,1.8,1.0,0.0,205213.57028188682,Chevrolet,Tracker,Nafta
5.0,750000.0,7.0,1.6,0.0,0.0,204749.17974853516,Nissan,Kicks,Nafta
5.0,2170000.0,17.0,2.0,1.0,0.0,204681.13481998444,Marca_Otros,Grand Vitara,Nafta
4.0,1300000.0,6.0,2.0,1.0,0.0,204337.93200326295,Renault,Duster Oroch,Nafta
5.0,1252840.0,9.0,2.0,0.0,0.0,203290.07045708338,Kia,Sportage,Nafta
5.0,888000.0,8.0,1.6,1.0,0.0,202860.02810107594,Renault,Duster,Nafta
5.0,780000.0,7.0,1.6,0.0,1.0,202709.23370742798,Renault,Captur,Nafta
5.0,742000.0,4.0,1.8,0.0,1.0,201974.75510025024,Honda,HR-V,Nafta
5.0,899000.0,8.0,1.5,1.0,0.0,201813.65043482577,Ford,Ecosport,Nafta
5.0,1560000.0,8.0,1.8,0.0,1.0,201644.8500404358,Honda,HR-V,Otros
5.0,460000.0,5.0,1.6,1.0,1.0,201497.53281021118,Nissan,Kicks,Nafta
5.0,2200000.0,15.0,2.0,0.0,1.0,201310.56763377986,Hyundai,Tucson,Diésel
5.0,2200000.0,15.0,2.0,0.0,1.0,201310.56763377986,Hyundai,Tucson,Diésel
5.0,0.0,0.0,1.3,0.0,0.0,200629.95271204493,Fiat,Pulse,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,200629.95271204493,Fiat,Pulse,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,200629.95271204493,Fiat,Pulse,Nafta
5.0,0.0,1.0,1.6,1.0,0.0,200629.13327597472,Citroën,C3 Aircross,Nafta
5.0,137000.0,1.0,2.8,0.0,1.0,200602.5128326416,Toyota,SW4,Diésel
5.0,1050000.0,7.0,2.8,0.0,1.0,200585.01763916016,Toyota,Hilux SW4,Diésel
5.0,780000.0,7.0,2.4,0.0,1.0,200458.862315824,Jeep,Compass,Nafta
5.0,1100000.0,10.0,1.8,1.0,1.0,200218.6687555313,Chevrolet,Tracker,Nafta
5.0,904440.0,9.0,2.0,0.0,1.0,199953.95206069946,Ford,Kuga,Nafta
5.0,770000.0,8.0,1.6,1.0,0.0,199766.22299289703,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,199326.69666806736,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,199326.69666806736,Volkswagen,T-Cross,Nafta
5.0,1410000.0,12.0,2.0,1.0,1.0,198921.22659683228,Volkswagen,Tiguan,Nafta
5.0,850000.0,7.0,2.4,0.0,1.0,198458.06854629517,Jeep,Compass,Nafta
5.0,2040000.0,13.0,2.4,0.0,0.0,198071.9363746643,Honda,CR-V,Nafta
5.0,764000.0,6.0,1.6,0.0,1.0,197946.78506851196,Citroën,C4 Cactus,Nafta
5.0,2296380.0,17.0,2.0,1.0,0.0,197598.48186588287,Hyundai,Tucson,Diésel
5.0,2296380.0,17.0,2.0,1.0,0.0,197598.48186588287,Hyundai,Tucson,Diésel
5.0,1100000.0,6.0,2.5,0.0,0.0,197264.36463928223,Marca_Otros,XC60,Nafta
5.0,1080000.0,7.0,1.5,1.0,1.0,196645.62149075378,Ford,Ecosport,Otros
5.0,800000.0,2.0,1.6,1.0,1.0,196443.72601413727,Citroën,C4 Cactus,Nafta
5.0,1780000.0,12.0,2.0,1.0,1.0,195005.86081720752,Renault,Duster,Nafta
5.0,694890.0,7.0,2.0,1.0,0.0,194354.3166433695,Renault,Captur,Nafta
5.0,650000.0,4.0,1.6,1.0,0.0,193591.40634536743,Nissan,Kicks,Nafta
5.0,1420000.0,12.0,1.8,0.0,0.0,193342.47060192798,Chevrolet,Tracker,Nafta
5.0,830000.0,5.0,1.6,1.0,0.0,193085.66499441376,Volkswagen,T-Cross,Nafta
5.0,1130000.0,10.0,1.8,1.0,0.0,191546.52457249412,Chevrolet,Tracker,Nafta
5.0,15000.0,1.0,1.2,0.0,1.0,191148.36293026002,Chevrolet,Tracker,Nafta
5.0,590000.0,5.0,1.5,1.0,1.0,190814.31553835547,Ford,Ecosport,Nafta
5.0,790000.0,5.0,1.8,0.0,1.0,190665.26930236816,Chevrolet,Tracker,Nafta
5.0,1570000.0,14.0,2.5,0.0,0.0,190013.28732450915,Renault,Koleos,Nafta
5.0,750000.0,13.0,3.0,0.0,1.0,189575.20094299316,Volkswagen,Touareg,Nafta
5.0,320000.0,2.0,1.4,0.0,0.0,188868.3322906494,Volkswagen,Taos,Nafta
5.0,260000.0,2.0,1.0,0.0,0.0,188847.58812492958,Volkswagen,Nivus,Nafta
4.0,1070000.0,7.0,1.6,1.0,0.0,188432.81417108464,Renault,Duster Oroch,Nafta
5.0,320000.0,2.0,1.0,1.0,0.0,188028.17078754844,Volkswagen,Nivus,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,188022.67351174616,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,187876.36588520912,Jeep,Compass,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,187297.75386715218,Jeep,Compass,Nafta
5.0,1220000.0,12.0,2.0,1.0,1.0,187286.18885822064,Jeep,Patriot,Nafta
5.0,930000.0,9.0,1.8,1.0,0.0,186423.45998892354,Chevrolet,Tracker,Nafta
5.0,947000.0,8.0,1.8,1.0,1.0,186223.43392276764,Jeep,Renegade,Nafta
5.0,1600000.0,10.0,3.6,0.0,1.0,186187.19339370728,Dodge,Journey,Nafta
5.0,1500000.0,13.0,2.0,1.0,1.0,185914.23862075806,BMW,X1,Diésel
5.0,1130000.0,8.0,1.6,1.0,1.0,185487.55742738306,Peugeot,2008,Nafta
5.0,680000.0,7.0,1.6,1.0,0.0,185116.52546589673,Peugeot,2008,Nafta
5.0,97000.0,1.0,1.5,0.0,0.0,184983.99391174316,Honda,HR-V,Nafta
5.0,1990000.0,13.0,2.4,0.0,0.0,184788.31765079498,Dodge,Journey,Nafta
5.0,10000.0,1.0,1.2,0.0,0.0,184729.63406773872,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,184648.77905141748,Jeep,Compass,Nafta
5.0,11110.0,0.0,1.0,0.0,1.0,184505.4841041565,Volkswagen,T-Cross,Nafta
5.0,1218000.0,7.0,2.0,1.0,0.0,184256.68265559504,Renault,Captur,Nafta
5.0,10000.0,1.0,1.2,0.0,0.0,184005.10104366942,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,183939.15442976094,Peugeot,2008,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,183939.15442976094,Peugeot,2008,Nafta
5.0,1200000.0,9.0,1.8,0.0,0.0,183931.34721017792,Honda,HR-V,Nafta
5.0,930000.0,8.0,1.6,1.0,0.0,183720.96325059692,Peugeot,2008,Nafta
5.0,990000.0,11.0,2.0,1.0,1.0,183599.69650363922,Chery,Tiggo,Nafta
5.0,660000.0,8.0,2.0,1.0,0.0,183422.0783867388,Renault,Captur,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,182480.612692681,Jeep,Renegade,Nafta
5.0,600000.0,5.0,1.8,0.0,0.0,182467.46768569946,Jeep,Renegade,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,181056.3407875476,Volkswagen,Nivus,Nafta
5.0,700000.0,7.0,2.0,0.0,1.0,180895.70682144165,Hyundai,Tucson,Nafta
5.0,700000.0,7.0,2.0,0.0,1.0,180895.70682144165,Hyundai,Tucson,Nafta
5.0,540000.0,6.0,1.8,1.0,0.0,180679.01933113366,Chevrolet,Tracker,Nafta
5.0,0.0,1.0,1.4,0.0,0.0,180306.71529349586,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,180223.79018525852,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,180223.79018525852,Volkswagen,Taos,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,180223.0738406533,Volkswagen,Taos,Nafta
5.0,2130000.0,14.0,2.4,0.0,1.0,180145.99876491405,Dodge,Journey,Nafta
5.0,490000.0,4.0,1.6,0.0,0.0,179867.79294372813,Volkswagen,T-Cross,Nafta
5.0,1390000.0,11.0,1.6,1.0,0.0,179800.22621470634,Ford,Ecosport,Nafta
5.0,1150000.0,9.0,1.6,1.0,1.0,179567.3730621338,Peugeot,2008,Nafta
5.0,900000.0,8.0,1.6,1.0,0.0,179533.70328711873,Chery,Tiggo 3,Nafta
5.0,1720000.0,11.0,1.6,1.0,0.0,178830.4979139891,Renault,Duster,Otros
5.0,160000.0,1.0,1.6,0.0,1.0,178755.54596328735,Hyundai,Creta,Nafta
5.0,1383390.0,11.0,1.8,0.0,1.0,178453.3411801155,Chevrolet,Tracker,Nafta
5.0,470000.0,5.0,1.6,1.0,0.0,178373.0032211729,Volkswagen,T-Cross,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,177469.1003375754,Jeep,Compass,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,177378.91986216523,Toyota,Corolla Cross,Nafta
5.0,0.0,0.0,2.0,0.0,0.0,177378.91986216523,Toyota,Corolla Cross,Nafta
5.0,1200000.0,9.0,1.8,0.0,0.0,176983.18360537125,Chevrolet,Tracker,Nafta
5.0,1400000.0,11.0,2.0,0.0,0.0,176875.17992374147,Volkswagen,Tiguan,Nafta
5.0,1400000.0,11.0,2.0,0.0,0.0,176875.17992374147,Volkswagen,Tiguan,Nafta
5.0,0.0,0.0,1.4,0.0,0.0,176659.85919799775,Volkswagen,Taos,Nafta
5.0,702690.0,6.0,1.6,0.0,0.0,176444.69923889748,Volkswagen,T-Cross,Nafta
5.0,870000.0,7.0,1.6,1.0,0.0,175995.81772708893,Peugeot,2008,Nafta
5.0,920000.0,6.0,2.4,0.0,1.0,175592.17819323597,Jeep,Compass,Nafta
5.0,240000.0,2.0,1.2,0.0,1.0,175488.9917602539,Chevrolet,Tracker,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,174811.97065721397,Volkswagen,Nivus,Nafta
5.0,1700000.0,12.0,2.4,0.0,0.0,174536.27701187134,Honda,CR-V,Nafta
5.0,0.0,1.0,1.0,0.0,0.0,174331.96749539793,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,174211.2958883082,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,174211.2958883082,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,174211.2958883082,Citroën,C3 Aircross,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,174211.2958883082,Citroën,C3 Aircross,Nafta
5.0,40000.0,2.0,1.4,0.0,0.0,173973.0412427942,Volkswagen,Taos,Nafta
5.0,410000.0,4.0,1.8,0.0,1.0,173652.88879776,Jeep,Renegade,Nafta
5.0,1980000.0,12.0,3.0,0.0,0.0,173561.70507771833,Toyota,Hilux SW4,Diésel
5.0,450000.0,7.0,1.5,1.0,1.0,173542.21603775024,Ford,Ecosport,Nafta
5.0,700000.0,9.0,2.2,0.0,0.0,173505.98820701934,Hyundai,Santa Fe,Diésel
5.0,1500000.0,10.0,1.6,1.0,1.0,173352.74479730948,Ford,Ecosport,Nafta
5.0,0.0,1.0,1.4,0.0,0.0,173212.7966833688,Volkswagen,Taos,Nafta
5.0,977730.0,7.0,2.0,1.0,0.0,173201.9236146572,Renault,Captur,Nafta
5.0,6100.0,1.0,1.4,0.0,1.0,172961.1675394528,Volkswagen,Taos,Nafta
5.0,1080000.0,7.0,2.8,0.0,0.0,172857.8067779541,Toyota,Hilux SW4,Diésel
5.0,1500000.0,13.0,2.4,0.0,0.0,172383.90382385254,Honda,CR-V,Nafta
5.0,260000.0,3.0,1.5,1.0,0.0,172314.17169570923,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.0,0.0,0.0,171615.1497537224,Citroën,C3 Aircross,Nafta
5.0,930000.0,7.0,1.6,1.0,1.0,171306.25784397125,Peugeot,2008,Nafta
5.0,950000.0,9.0,1.6,1.0,0.0,171240.01601602248,Chery,Tiggo 3,Nafta
5.0,111110.0,0.0,1.0,1.0,1.0,171022.23984798847,Volkswagen,Nivus,Nafta
5.0,800000.0,7.0,1.8,0.0,1.0,170908.23248283038,Chevrolet,Tracker,Nafta
5.0,1130000.0,9.0,1.6,1.0,1.0,170217.82045409584,Peugeot,2008,Nafta
5.0,111110.0,0.0,1.8,0.0,1.0,169686.17708305345,Toyota,Corolla Cross,Otros
5.0,680520.0,7.0,1.6,1.0,0.0,169419.88896515063,Renault,Sandero,Nafta
5.0,980000.0,8.0,1.8,1.0,1.0,168916.12447665998,Chevrolet,Tracker,Nafta
5.0,820000.0,7.0,2.4,0.0,1.0,168874.4446144104,Jeep,Compass,Nafta
5.0,340000.0,3.0,1.8,1.0,0.0,168616.0667912552,Jeep,Renegade,Nafta
5.0,680000.0,8.0,1.5,1.0,0.0,168490.85235653384,Ford,Ecosport,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,168304.78987134004,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,168304.78987134004,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,168304.78987134004,Jeep,Compass,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,168304.78987134004,Jeep,Compass,Nafta
5.0,0.0,1.0,1.3,0.0,0.0,168189.69946289062,Jeep,Compass,Nafta
5.0,450000.0,5.0,2.0,0.0,1.0,168048.75390625,Mercedes-Benz,Clase GLC,Nafta
5.0,0.0,0.0,1.6,0.0,0.0,167680.70948593057,Citroën,C4 Cactus,Nafta
5.0,879890.0,7.0,1.5,0.0,0.0,167249.0484008789,Ford,Ecosport,Nafta
5.0,200000.0,2.0,1.8,0.0,1.0,167111.69129943848,Ford,Territory,Nafta
5.0,1550000.0,11.0,2.0,1.0,1.0,166544.61111555967,Renault,Duster,Nafta
5.0,1090000.0,9.0,1.6,1.0,1.0,166438.96704778017,Ford,Ecosport,Nafta
5.0,990000.0,10.0,1.6,1.0,1.0,166427.34576797485,Renault,Duster,Nafta
5.0,0.0,0.0,1.3,0.0,0.0,165935.98358607956,Renault,Duster,Nafta
5.0,590000.0,6.0,1.5,1.0,1.0,165204.724157936,Ford,Ecosport,Nafta
5.0,1100000.0,11.0,1.6,1.0,0.0,164245.76759433746,Ford,Ecosport,Nafta
5.0,970000.0,10.0,1.6,1.0,0.0,163621.50214958662,Ford,Ecosport,Nafta
5.0,2896000.0,20.0,1.6,1.0,1.0,163193.6124258087,Ford,Ecosport,Nafta
