Puertas,Kilómetros,Precio_usd,Antigüedad,Cilindrada,Transmisión_Manual,vendedor_particular,combustible_Diésel,combustible_Nafta,combustible_Otros
5.0,620000.0,20248.72179943641,3.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,535760.0,31976.106508276665,3.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,302000.0,26500.0,3.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,740000.0,18139.47994532845,7.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,870000.0,15700.0,7.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,850000.0,55500.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25310.81787962135,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,660000.0,16452.086462042083,7.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,1150000.0,13330.408517962303,11.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,22325.228219968616,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,640000.0,31600.0,3.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,0.0,22780.571351433442,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1500000.0,20000.0,12.0,3.6,0.0,1.0,0.0,1.0,0.0
5.0,1180000.0,11900.0,11.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,2000000.0,11389.90601218298,21.0,2.7,0.0,0.0,1.0,0.0,0.0
5.0,0.0,38894.41978975077,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,2000000.0,11811.754383004572,12.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,33747.869665727354,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1978210.0,9500.0,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,380000.0,24467.20550765233,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,420000.0,23623.508766009145,4.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,1150000.0,14800.0,10.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,33195.24829995107,4.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1900000.0,12700.0,12.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,0.0,23724.981016823313,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,970000.0,17500.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1060000.0,44000.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,215000.0,42000.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0
5.0,0.0,33747.86882203061,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,31215.935744056158,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,500000.0,16452.086462042083,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,0.0,9300.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,20900.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,41341.140340516,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1054000.0,16500.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,680000.0,28601.31954170393,3.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,700000.0,18139.47994532845,8.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,46000.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1200000.0,14500.0,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,18000.0,33326.02129490576,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,17500.0,7.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,690000.0,41900.0,5.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,1280000.0,36500.0,8.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,920000.0,35000.0,17.0,5.5,0.0,1.0,0.0,1.0,0.0
5.0,420000.0,22695.442350201643,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,810000.0,40500.0,7.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,700000.0,19826.873428614817,6.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,0.0,38801.61314817002,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,590000.0,22357.96365354437,7.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,0.0,20164.352125272093,0.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,0.0,39231.89848640805,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,770000.0,24000.0,7.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,0.0,35499.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,24045.35713683074,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,20990.0,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1400000.0,21900.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,2000000.0,16536.4561362064,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,880000.0,16789.56515869936,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1500000.0,9900.0,14.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1710000.0,20000.0,17.0,2.8,1.0,1.0,1.0,0.0,0.0
5.0,1108060.0,12500.0,11.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,2750000.0,4640.332079037511,22.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1750000.0,12655.451124647756,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,41088.03131802305,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,190000.0,17717.63157450686,6.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,5000.0,38900.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1700000.0,15186.541349577308,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,784900.0,14595.953630427079,9.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,800000.0,17000.0,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,750000.0,40000.0,15.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,1572730.0,18898.807012807316,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,0.0,33326.02129490576,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1060000.0,15186.541349577308,8.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,1600000.0,25000.0,13.0,3.0,0.0,1.0,0.0,1.0,0.0
5.0,0.0,40900.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1068440.0,13496.075122757877,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,275000.0,16100.0,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,200000.0,35000.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
5.0,0.0,31132.409766633482,0.0,1.3,1.0,0.0,0.0,1.0,0.0
5.0,662000.0,84000.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,40413.0739247085,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,10000.0,31638.627811619393,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,1580000.0,9800.0,13.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,0.0,31427.703626208597,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,37038.286958135766,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1850000.0,15500.0,13.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,2406000.0,7171.422303967062,12.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,880000.0,24467.20550765233,6.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,710000.0,15777.129068727536,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,11110.0,29107.53758668984,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,450000.0,79000.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,35000.0,27900.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5.0,1510000.0,22779.81202436596,7.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,0.0,40919.291969694415,0.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,330000.0,70000.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,1050000.0,14900.0,8.0,1.8,1.0,1.0,0.0,1.0,0.0
4.0,100000.0,26659.973339182965,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1100000.0,43000.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,2080000.0,9000.0,13.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,2645560.0,15999.0,12.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,734000.0,7500.0,10.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,25395.271923459833,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,37544.50500312168,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1020000.0,30000.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,46891.652464438186,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,2600000.0,16400.0,13.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,640000.0,22779.81202436596,5.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,57900.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1780000.0,10124.27653004404,15.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,0.0,22737.627187283804,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,710000.0,29520.948990095,4.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,289000.0,32500.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0
5.0,10000.0,69500.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,310000.0,31000.0,4.0,2.4,1.0,0.0,0.0,1.0,0.0
5.0,451650.0,13499.147866290941,11.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1300000.0,13499.147866290941,9.0,1.5,1.0,1.0,1.0,0.0,0.0
5.0,830000.0,14089.735585441169,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,360000.0,11389.90601218298,4.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,880000.0,16452.086462042083,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,15608.3897203989,7.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,560000.0,21936.030913048613,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1351000.0,14000.0,9.0,1.5,1.0,0.0,1.0,0.0,0.0
5.0,522000.0,25900.0,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,185000.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,1670000.0,12690.0,13.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,700000.0,30562.914466024333,4.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,21008.048866915276,1.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,0.0,28010.731822553702,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,100000.0,39611.56202014748,0.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,11110.0,25310.902249295512,1.0,1.0,1.0,1.0,0.0,1.0,0.0
5.0,1600000.0,33500.0,7.0,2.2,0.0,0.0,1.0,0.0,0.0
5.0,343000.0,41172.400992187366,7.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,66652.04258981152,0.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,620000.0,17500.0,8.0,1.5,0.0,1.0,0.0,1.0,0.0
5.0,820000.0,17548.89222617822,5.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,497000.0,18800.0,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,700000.0,49900.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1200000.0,45000.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,2480000.0,14800.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0
5.0,1700000.0,17500.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,220000.0,26154.5989909387,3.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,145000.0,37924.168536861114,1.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,5000.0,40000.0,2.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,910000.0,13499.147866290941,9.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1350000.0,10124.360899718205,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,480000.0,19900.0,5.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,360000.0,39000.0,2.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1197000.0,14342.844607934125,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,840000.0,14764.692978755716,7.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,810000.0,19950.0,7.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,23539.139091844827,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,260000.0,9280.66331437828,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,28938.798238361203,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1090000.0,22600.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,450000.0,18561.328316150044,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1500000.0,14342.844607934125,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,651000.0,20670.570170258,4.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,855000.0,18500.0,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,850000.0,16500.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,250000.0,24467.20550765233,2.0,1.3,0.0,1.0,0.0,1.0,0.0
5.0,870000.0,15608.3897203989,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,54528.0360427248,0.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,986480.0,22357.96365354437,4.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,1185000.0,9698.294045188397,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1200000.0,6488.027943236083,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,38388.20174476486,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,390000.0,59990.0,5.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,5000.0,11811.754383004572,0.0,1.3,1.0,0.0,0.0,1.0,0.0
5.0,1450000.0,34591.566407370534,9.0,2.8,1.0,0.0,1.0,0.0,0.0
5.0,2030000.0,19000.0,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1230000.0,19236.28570946459,8.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,360000.0,18500.0,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1430000.0,7593.270674788654,19.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,1150000.0,18500.0,8.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,1655000.0,22500.0,11.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,1020000.0,11811.754383004572,8.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,638000.0,63000.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1260000.0,25000.0,12.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,0.0,35013.41477819213,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,380000.0,20248.72179943641,4.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,200000.0,36900.0,5.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,1500000.0,18983.176686971634,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,520000.0,34591.566407370534,2.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,1300000.0,14764.692978755716,8.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,870000.0,18139.47994532845,6.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,650000.0,56000.0,7.0,3.6,0.0,0.0,0.0,1.0,0.0
5.0,970000.0,21008.048866915276,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,690000.0,28900.0,6.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,28685.68921586825,6.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,1130000.0,10799.318293032753,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1800000.0,21800.0,8.0,2.4,0.0,0.0,0.0,1.0,0.0
4.0,546270.0,28900.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1300000.0,10039.991225553887,14.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,950000.0,15300.0,7.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1100000.0,29107.53758668984,7.0,2.0,0.0,0.0,1.0,0.0,0.0
5.0,936260.0,17548.89222617822,5.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,2150000.0,13499.147866290941,9.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,0.0,24458.7685402359,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,700000.0,25310.902249295512,6.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,1030000.0,7584.833707372222,7.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,840000.0,16452.086462042083,8.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,0.0,38312.26903801697,1.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,39316.26816057236,0.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,980000.0,28400.0,8.0,2.4,0.0,0.0,0.0,1.0,0.0
5.0,8000.0,66000.0,0.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,0.0,41332.703373099575,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,10000.0,32904.17292408417,1.0,1.3,0.0,1.0,0.0,1.0,0.0
5.0,1749650.0,13000.0,17.0,2.4,0.0,1.0,0.0,1.0,0.0
3.0,0.0,37900.0,1.0,1.5,1.0,0.0,0.0,1.0,0.0
5.0,0.0,38810.050115586455,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1970000.0,26000.0,11.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,5000.0,41900.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0
5.0,0.0,24787.81026947674,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,1600000.0,13500.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,31512.073300372915,0.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,900000.0,30000.0,7.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,1734000.0,11389.90601218298,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1412000.0,17800.0,10.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,10000.0,18000.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1680000.0,11643.015034675936,14.0,1.6,1.0,0.0,0.0,0.0,1.0
5.0,1840000.0,11136.796989690027,12.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,980000.0,27420.144103403472,7.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1388000.0,12233.602753826164,12.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,990000.0,14500.0,10.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,680000.0,23900.0,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,500000.0,18500.0,5.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,970000.0,18561.328316150044,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,320000.0,30500.0,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,450000.0,13499.147866290941,10.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,11110.0,32060.476182440983,1.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,2520000.0,19000.0,24.0,3.0,1.0,0.0,1.0,0.0,0.0
5.0,1140000.0,26998.295732581882,8.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,1743000.0,12899.0,15.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,33326.0221386025,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,57873.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1300000.0,25000.0,9.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,640000.0,15999.0,7.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,470000.0,15608.388876702158,6.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1400000.0,20248.72179943641,11.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1680000.0,9700.0,14.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,48934.41101530466,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,105000.0,54000.0,2.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,0.0,47144.930226279466,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,680000.0,14764.692978755716,8.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,510000.0,19405.025057793227,3.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1090000.0,29951.234328333023,4.0,1.4,0.0,0.0,0.0,1.0,0.0
5.0,0.0,33195.98231611629,3.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1830000.0,9000.0,13.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,420000.0,23539.139091844827,2.0,1.2,0.0,1.0,0.0,1.0,0.0
5.0,0.0,26700.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,630000.0,16789.56515869936,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,550000.0,32500.0,3.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,890000.0,17127.04385535663,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,96000.0,65000.0,3.0,2.8,0.0,1.0,1.0,0.0,0.0
5.0,0.0,43787.86089128124,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,1160000.0,16030.238091220492,8.0,1.8,1.0,1.0,0.0,1.0,0.0
5.0,0.0,33536.94548031656,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,0.0,22917.50333260213,0.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,2345000.0,18000.0,10.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,900000.0,28263.840845046656,3.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,1570000.0,12500.0,17.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,960000.0,17110.169920523767,7.0,2.0,1.0,0.0,0.0,1.0,0.0
5.0,780000.0,33000.0,6.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1670000.0,20670.570170258,11.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,440000.0,22104.854631051414,3.0,1.6,0.0,1.0,0.0,1.0,0.0
5.0,1300000.0,15608.3897203989,9.0,1.8,0.0,0.0,0.0,0.0,1.0
5.0,164830.0,20248.72179943641,3.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,440000.0,165000.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
5.0,860000.0,62000.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0
5.0,10000.0,21936.114439026038,1.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,0.0,20248.72179943641,1.0,1.3,1.0,0.0,0.0,1.0,0.0
5.0,470000.0,23500.0,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,650000.0,16500.0,7.0,1.6,1.0,1.0,0.0,0.0,1.0
5.0,1090000.0,19000.0,8.0,2.4,0.0,1.0,0.0,1.0,0.0
5.0,0.0,55400.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1000000.0,28000.0,4.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,500000.0,52000.0,2.0,2.8,0.0,0.0,1.0,0.0,0.0
5.0,1600000.0,11389.90601218298,12.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,750000.0,19742.5037544505,6.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,26660.817035924607,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,920000.0,23201.660395187555,3.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,39550.0,2.0,1.8,0.0,0.0,0.0,1.0,0.0
5.0,0.0,22771.37505694953,1.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,1020000.0,23800.0,6.0,1.6,0.0,0.0,0.0,1.0,0.0
5.0,960000.0,15186.541349577308,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,900000.0,15102.17167541299,10.0,1.8,0.0,1.0,0.0,1.0,0.0
5.0,700000.0,13499.147866290941,8.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,580000.0,69000.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,630000.0,32000.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,1830000.0,12500.0,14.0,2.5,1.0,1.0,0.0,1.0,0.0
5.0,0.0,32566.694227426895,0.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,1103200.0,13616.421713379343,12.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,0.0,23294.467036768303,1.0,1.3,1.0,0.0,0.0,1.0,0.0
5.0,450000.0,19826.873428614817,4.0,1.0,0.0,0.0,0.0,1.0,0.0
5.0,897990.0,21000.0,4.0,1.8,1.0,0.0,0.0,1.0,0.0
5.0,240000.0,21092.418541079594,2.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,1140000.0,45000.0,17.0,4.8,0.0,0.0,0.0,1.0,0.0
5.0,11110.0,39900.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0
5.0,420000.0,31000.0,4.0,1.8,0.0,1.0,0.0,0.0,1.0
5.0,120000.0,80000.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
5.0,450000.0,20248.72179943641,5.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,0.0,91900.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,680000.0,40999.0,5.0,1.4,0.0,1.0,0.0,1.0,0.0
5.0,630000.0,18500.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,0.0,24129.727654691796,0.0,1.2,0.0,0.0,0.0,1.0,0.0
5.0,2130000.0,18561.328316150044,12.0,2.5,0.0,1.0,0.0,1.0,0.0
5.0,700000.0,13330.408517962303,7.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,1770000.0,11389.90601218298,9.0,1.6,1.0,1.0,0.0,1.0,0.0
5.0,400730.0,16800.0,8.0,1.6,1.0,0.0,0.0,1.0,0.0
5.0,5000.0,29107.53758668984,0.0,1.3,0.0,0.0,0.0,1.0,0.0
5.0,850000.0,23500.0,7.0,2.4,1.0,1.0,0.0,1.0,0.0
5.0,300000.0,31000.0,3.0,1.5,0.0,1.0,0.0,1.0,0.0
5.0,0.0,38810.050115586455,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5.0,1064000.0,13000.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0
5.0,590000.0,18223.84961949277,6.0,1.5,1.0,1.0,0.0,1.0,0.0
5.0,0.0,38900.0,2.0,1.5,0.0,0.0,0.0,1.0,0.0
5.0,697000.0,21767.375934394142,5.0,2.4,1.0,0.0,0.0,1.0,0.0
5.0,1394680.0,17900.0,7.0,1.5,1.0,0.0,0.0,1.0,0.0
